"Indexcd","Idxtrd01","Idxtrd08"
"000300","2017-08-07","0.518300"
"000300","2017-08-08","0.145400"
"000300","2017-08-09","-0.031300"
"000300","2017-08-10","-0.405300"
"000300","2017-08-11","-1.845300"
"000300","2017-08-14","1.297700"
"000300","2017-08-15","0.307800"
"000300","2017-08-16","-0.125100"
"000300","2017-08-17","0.536400"
"000300","2017-08-18","0.091300"
"000300","2017-08-21","0.438100"
"000300","2017-08-22","0.302200"
"000300","2017-08-23","0.101000"
"000300","2017-08-24","-0.570900"
"000300","2017-08-25","1.636200"
"000300","2017-08-28","1.237100"
"000300","2017-08-29","-0.212700"
"000300","2017-08-30","-0.006200"
"000300","2017-08-31","-0.318400"
"000300","2017-09-01","0.221000"
"000300","2017-09-04","0.393600"
"000300","2017-09-05","0.297200"
"000300","2017-09-06","-0.196900"
"000300","2017-09-07","-0.508600"
"000300","2017-09-08","-0.101300"
"000300","2017-09-11","-0.009000"
"000300","2017-09-12","0.321200"
"000300","2017-09-13","0.121700"
"000300","2017-09-14","-0.329200"
"000300","2017-09-15","0.035000"
"000300","2017-09-18","0.309200"
"000300","2017-09-19","-0.286900"
"000300","2017-09-20","0.269300"
"000300","2017-09-21","-0.120200"
"000300","2017-09-22","-0.002300"
"000300","2017-09-25","-0.519500"
"000300","2017-09-26","0.078300"
"000300","2017-09-27","0.010900"
"000300","2017-09-28","0.035000"
"000300","2017-09-29","0.365300"
"000300","2017-10-09","1.191400"
"000300","2017-10-10","0.197200"
"000300","2017-10-11","0.329700"
"000300","2017-10-12","0.263100"
"000300","2017-10-13","0.205700"
"000300","2017-10-16","-0.192700"
"000300","2017-10-17","-0.009600"
"000300","2017-10-18","0.794600"
"000300","2017-10-19","-0.327400"
"000300","2017-10-20","-0.111900"
"000300","2017-10-23","0.100500"
"000300","2017-10-24","0.727500"
"000300","2017-10-25","0.443400"
"000300","2017-10-26","0.418100"
"000300","2017-10-27","0.711000"
"000300","2017-10-30","-0.304500"
"000300","2017-10-31","-0.074900"
"000300","2017-11-01","-0.252000"
"000300","2017-11-02","0.012800"
"000300","2017-11-03","-0.111000"
"000300","2017-11-06","0.706100"
"000300","2017-11-07","0.829600"
"000300","2017-11-08","-0.153900"
"000300","2017-11-09","0.689100"
"000300","2017-11-10","0.883500"
"000300","2017-11-13","0.393100"
"000300","2017-11-14","-0.695800"
"000300","2017-11-15","-0.626500"
"000300","2017-11-16","0.769400"
"000300","2017-11-17","0.385800"
"000300","2017-11-20","0.557700"
"000300","2017-11-21","1.782600"
"000300","2017-11-22","0.233900"
"000300","2017-11-23","-2.960800"
"000300","2017-11-24","0.044000"
"000300","2017-11-27","-1.321900"
"000300","2017-11-28","0.145100"
"000300","2017-11-29","-0.051100"
"000300","2017-11-30","-1.175600"
"000300","2017-12-01","-0.198700"
"000300","2017-12-04","0.518200"
"000300","2017-12-05","0.530300"
"000300","2017-12-06","-0.602700"
"000300","2017-12-07","-1.114700"
"000300","2017-12-08","0.813900"
"000300","2017-12-11","1.651600"
"000300","2017-12-12","-1.314300"
"000300","2017-12-13","0.848500"
"000300","2017-12-14","-0.591100"
"000300","2017-12-15","-1.125000"
"000300","2017-12-18","0.111400"
"000300","2017-12-19","1.255600"
"000300","2017-12-20","-0.119900"
"000300","2017-12-21","0.926900"
"000300","2017-12-22","-0.325700"
"000300","2017-12-25","-0.322100"
"000300","2017-12-26","0.298900"
"000300","2017-12-27","-1.539700"
"000300","2017-12-28","0.693700"
"000300","2017-12-29","0.297500"
"000300","2018-01-02","1.402800"
"000300","2018-01-03","0.587000"
"000300","2018-01-04","0.423700"
"000300","2018-01-05","0.240700"
"000300","2018-01-08","0.517300"
"000300","2018-01-09","0.700400"
"000300","2018-01-10","0.442000"
"000300","2018-01-11","-0.052900"
"000300","2018-01-12","0.461600"
"000300","2018-01-15","0.005600"
"000300","2018-01-16","0.786600"
"000300","2018-01-17","-0.243200"
"000300","2018-01-18","0.548500"
"000300","2018-01-19","0.327200"
"000300","2018-01-22","1.194800"
"000300","2018-01-23","1.061100"
"000300","2018-01-24","0.165900"
"000300","2018-01-25","-0.565100"
"000300","2018-01-26","0.371600"
"000300","2018-01-29","-1.809600"
"000300","2018-01-30","-1.067300"
"000300","2018-01-31","0.465100"
"000300","2018-02-01","-0.701600"
"000300","2018-02-02","0.596700"
"000300","2018-02-05","0.068200"
"000300","2018-02-06","-2.930600"
"000300","2018-02-07","-2.371500"
"000300","2018-02-08","-0.949300"
"000300","2018-02-09","-4.272000"
"000300","2018-02-12","1.287600"
"000300","2018-02-13","1.170300"
"000300","2018-02-14","0.796000"
"000300","2018-02-22","2.162200"
"000300","2018-02-23","0.452900"
"000300","2018-02-26","1.162600"
"000300","2018-02-27","-1.443200"
"000300","2018-02-28","-0.870600"
"000300","2018-03-01","0.632400"
"000300","2018-03-02","-0.805700"
"000300","2018-03-05","0.040700"
"000300","2018-03-06","1.206200"
"000300","2018-03-07","-0.735500"
"000300","2018-03-08","1.014400"
"000300","2018-03-09","0.766800"
"000300","2018-03-12","0.457600"
"000300","2018-03-13","-0.882200"
"000300","2018-03-14","-0.437700"
"000300","2018-03-15","0.560200"
"000300","2018-03-16","-0.970200"
"000300","2018-03-19","0.439400"
"000300","2018-03-20","0.084800"
"000300","2018-03-21","-0.408400"
"000300","2018-03-22","-1.002200"
"000300","2018-03-23","-2.870700"
"000300","2018-03-26","-0.641300"
"000300","2018-03-27","0.860200"
"000300","2018-03-28","-1.802900"
"000300","2018-03-29","1.335900"
"000300","2018-03-30","0.114200"
"000300","2018-04-02","-0.297000"
"000300","2018-04-03","-0.628700"
"000300","2018-04-04","-0.197200"
"000300","2018-04-09","-0.050200"
"000300","2018-04-10","1.926900"
"000300","2018-04-11","0.284400"
"000300","2018-04-12","-1.008200"
"000300","2018-04-13","-0.705100"
"000300","2018-04-16","-1.608900"
"000300","2018-04-17","-1.581100"
"000300","2018-04-18","0.470600"
"000300","2018-04-19","1.209700"
"000300","2018-04-20","-1.337600"
"000300","2018-04-23","0.145500"
"000300","2018-04-24","2.048800"
"000300","2018-04-25","-0.384700"
"000300","2018-04-26","-1.912100"
"000300","2018-04-27","0.036800"
"000300","2018-05-02","0.180200"
"000300","2018-05-03","0.779900"
"000300","2018-05-04","-0.485200"
"000300","2018-05-07","1.578700"
"000300","2018-05-08","1.160300"
"000300","2018-05-09","-0.182100"
"000300","2018-05-10","0.553800"
"000300","2018-05-11","-0.519400"
"000300","2018-05-14","0.941300"
"000300","2018-05-15","0.378700"
"000300","2018-05-16","-0.796500"
"000300","2018-05-17","-0.739600"
"000300","2018-05-18","1.009600"
"000300","2018-05-21","0.465700"
"000300","2018-05-22","-0.383400"
"000300","2018-05-23","-1.321600"
"000300","2018-05-24","-0.710000"
"000300","2018-05-25","-0.280100"
"000300","2018-05-28","0.439200"
"000300","2018-05-29","-0.763100"
"000300","2018-05-30","-2.119800"
"000300","2018-05-31","2.121800"
"000300","2018-06-01","-0.836000"
"000300","2018-06-04","0.981000"
"000300","2018-06-05","0.991100"
"000300","2018-06-06","-0.207100"
"000300","2018-06-07","-0.165200"
"000300","2018-06-08","-1.341600"
"000300","2018-06-11","0.009700"
"000300","2018-06-12","1.216200"
"000300","2018-06-13","-0.983100"
"000300","2018-06-14","-0.395200"
"000300","2018-06-15","-0.528200"
"000300","2018-06-19","-3.525200"
"000300","2018-06-20","0.395700"
"000300","2018-06-21","-1.168500"
"000300","2018-06-22","0.443600"
"000300","2018-06-25","-1.341900"
"000300","2018-06-26","-0.824800"
"000300","2018-06-27","-2.034700"
"000300","2018-06-28","-1.033100"
"000300","2018-06-29","2.554600"
"000300","2018-07-02","-2.934200"
"000300","2018-07-03","0.038600"
"000300","2018-07-04","-1.335600"
"000300","2018-07-05","-0.633500"
"000300","2018-07-06","0.678700"
"000300","2018-07-09","2.795200"
"000300","2018-07-10","0.240900"
"000300","2018-07-11","-1.729900"
"000300","2018-07-12","2.157800"
"000300","2018-07-13","0.334200"
"000300","2018-07-16","-0.589900"
"000300","2018-07-17","-0.654000"
"000300","2018-07-18","-0.523400"
"000300","2018-07-19","-0.086800"
"000300","2018-07-20","1.882900"
"000300","2018-07-23","0.940700"
"000300","2018-07-24","1.587100"
"000300","2018-07-25","-0.110400"
"000300","2018-07-26","-1.160100"
"000300","2018-07-27","-0.424700"
"000300","2018-07-30","-0.174600"
"000300","2018-07-31","0.073300"
"000300","2018-08-01","-1.997600"
"000300","2018-08-02","-2.217000"
"000300","2018-08-03","-1.651600"
"000300","2018-08-06","-1.267200"
"000300","2018-08-07","2.920500"
"000300","2018-08-08","-1.613700"
"000300","2018-08-09","2.504800"
"000300","2018-08-10","0.220400"
"000300","2018-08-13","-0.431000"
"000300","2018-08-14","-0.514100"
"000300","2018-08-15","-2.399600"
"000300","2018-08-16","-0.463200"
"000300","2018-08-17","-1.437700"
"000300","2018-08-20","1.165200"
"000300","2018-08-21","1.818000"
"000300","2018-08-22","-0.561900"
"000300","2018-08-23","0.364900"
"000300","2018-08-24","0.159900"
"000300","2018-08-27","2.443000"
"000300","2018-08-28","-0.188000"
"000300","2018-08-29","-0.399900"
"000300","2018-08-30","-1.047700"
"000300","2018-08-31","-0.495100"
"000300","2018-09-03","-0.380200"
"000300","2018-09-04","1.266600"
"000300","2018-09-05","-1.954800"
"000300","2018-09-06","-1.069100"
"000300","2018-09-07","0.452500"
"000300","2018-09-10","-1.451500"
"000300","2018-09-11","-0.181300"
"000300","2018-09-12","-0.688100"
"000300","2018-09-13","1.078700"
"000300","2018-09-14","0.170700"
"000300","2018-09-17","-1.146400"
"000300","2018-09-18","2.012800"
"000300","2018-09-19","1.316700"
"000300","2018-09-20","-0.071100"
"000300","2018-09-21","3.031900"
"000300","2018-09-25","-0.899600"
"000300","2018-09-26","1.107700"
"000300","2018-09-27","-0.399500"
"000300","2018-09-28","1.036400"
"000300","2018-10-08","-4.302800"
"000300","2018-10-09","-0.067100"
"000300","2018-10-10","-0.215700"
"000300","2018-10-11","-4.799000"
"000300","2018-10-12","1.492000"
"000300","2018-10-15","-1.396300"
"000300","2018-10-16","-0.814900"
"000300","2018-10-17","0.557000"
"000300","2018-10-18","-2.368400"
"000300","2018-10-19","2.974500"
"000300","2018-10-22","4.316700"
"000300","2018-10-23","-2.655600"
"000300","2018-10-24","0.150000"
"000300","2018-10-25","0.191500"
"000300","2018-10-26","-0.647200"
"000300","2018-10-29","-3.048400"
"000300","2018-10-30","1.084600"
"000300","2018-10-31","1.400600"
"000300","2018-11-01","0.736000"
"000300","2018-11-02","3.563400"
"000300","2018-11-05","-0.833100"
"000300","2018-11-06","-0.603300"
"000300","2018-11-07","-0.654900"
"000300","2018-11-08","-0.283600"
"000300","2018-11-09","-1.410900"
"000300","2018-11-12","1.190100"
"000300","2018-11-13","1.005900"
"000300","2018-11-14","-1.002000"
"000300","2018-11-15","1.167900"
"000300","2018-11-16","0.471900"
"000300","2018-11-19","1.133600"
"000300","2018-11-20","-2.312700"
"000300","2018-11-21","0.251200"
"000300","2018-11-22","-0.373900"
"000300","2018-11-23","-2.207300"
"000300","2018-11-26","-0.071000"
"000300","2018-11-27","-0.127400"
"000300","2018-11-28","1.328900"
"000300","2018-11-29","-1.298500"
"000300","2018-11-30","1.116600"
"000300","2018-12-03","2.781900"
"000300","2018-12-04","0.207300"
"000300","2018-12-05","-0.480600"
"000300","2018-12-06","-2.162700"
"000300","2018-12-07","-0.003400"
"000300","2018-12-10","-1.156700"
"000300","2018-12-11","0.478700"
"000300","2018-12-12","0.341600"
"000300","2018-12-13","1.548100"
"000300","2018-12-14","-1.670400"
"000300","2018-12-17","-0.148900"
"000300","2018-12-18","-1.036600"
"000300","2018-12-19","-1.192300"
"000300","2018-12-20","-0.767000"
"000300","2018-12-21","-1.239500"
"000300","2018-12-24","0.290600"
"000300","2018-12-25","-0.688400"
"000300","2018-12-26","-0.505400"
"000300","2018-12-27","-0.384000"
"000300","2018-12-28","0.673700"
"000300","2019-01-02","-1.365800"
"000300","2019-01-03","-0.158000"
"000300","2019-01-04","2.395800"
"000300","2019-01-07","0.607000"
"000300","2019-01-08","-0.216100"
"000300","2019-01-09","1.009700"
"000300","2019-01-10","-0.188100"
"000300","2019-01-11","0.719000"
"000300","2019-01-14","-0.872200"
"000300","2019-01-15","1.962500"
"000300","2019-01-16","0.021200"
"000300","2019-01-17","-0.550900"
"000300","2019-01-18","1.824200"
"000300","2019-01-21","0.551200"
"000300","2019-01-22","-1.328400"
"000300","2019-01-23","-0.072000"
"000300","2019-01-24","0.564400"
"000300","2019-01-25","0.813200"
"000300","2019-01-28","-0.021700"
"000300","2019-01-29","0.320100"
"000300","2019-01-30","-0.798000"
"000300","2019-01-31","1.046200"
"000300","2019-02-01","1.429400"
"000300","2019-02-11","1.819200"
"000300","2019-02-12","0.721700"
"000300","2019-02-13","2.002600"
"000300","2019-02-14","0.150500"
"000300","2019-02-15","-1.864600"
"000300","2019-02-18","3.206000"
"000300","2019-02-19","-0.178100"
"000300","2019-02-20","0.358200"
"000300","2019-02-21","-0.267100"
"000300","2019-02-22","2.248600"
"000300","2019-02-25","5.947700"
"000300","2019-02-26","-1.200900"
"000300","2019-02-27","-0.171000"
"000300","2019-02-28","-0.245300"
"000300","2019-03-01","2.189600"
"000300","2019-03-04","1.183800"
"000300","2019-03-05","0.577400"
"000300","2019-03-06","0.840600"
"000300","2019-03-07","-1.019700"
"000300","2019-03-08","-3.971600"
"000300","2019-03-11","1.978800"
"000300","2019-03-12","0.680900"
"000300","2019-03-13","-0.829700"
"000300","2019-03-14","-0.690300"
"000300","2019-03-15","1.257800"
"000300","2019-03-18","2.850300"
"000300","2019-03-19","-0.461700"
"000300","2019-03-20","0.038500"
"000300","2019-03-21","0.037800"
"000300","2019-03-22","-0.080500"
"000300","2019-03-25","-2.373000"
"000300","2019-03-26","-1.132500"
"000300","2019-03-27","1.160600"
"000300","2019-03-28","-0.400500"
"000300","2019-03-29","3.860800"
"000300","2019-04-01","2.623400"
"000300","2019-04-02","-0.066500"
"000300","2019-04-03","1.281000"
"000300","2019-04-04","0.996300"
"000300","2019-04-08","-0.123100"
"000300","2019-04-09","0.448600"
"000300","2019-04-10","0.255600"
"000300","2019-04-11","-2.160400"
"000300","2019-04-12","-0.224200"
"000300","2019-04-15","-0.328300"
"000300","2019-04-16","2.773600"
"000300","2019-04-17","0.035500"
"000300","2019-04-18","-0.371000"
"000300","2019-04-19","1.191800"
"000300","2019-04-22","-2.305400"
"000300","2019-04-23","-0.164100"
"000300","2019-04-24","0.275800"
"000300","2019-04-25","-2.190300"
"000300","2019-04-26","-1.332900"
"000300","2019-04-29","0.284300"
"000300","2019-04-30","0.330200"
"000300","2019-05-06","-5.841600"
"000300","2019-05-07","0.978400"
"000300","2019-05-08","-1.430100"
"000300","2019-05-09","-1.847500"
"000300","2019-05-10","3.632300"
"000300","2019-05-13","-1.654600"
"000300","2019-05-14","-0.642600"
"000300","2019-05-15","2.248000"
"000300","2019-05-16","0.452700"
"000300","2019-05-17","-2.542800"
"000300","2019-05-20","-0.848800"
"000300","2019-05-21","1.354000"
"000300","2019-05-22","-0.474400"
"000300","2019-05-23","-1.792500"
"000300","2019-05-24","0.277600"
"000300","2019-05-27","1.204300"
"000300","2019-05-28","0.964000"
"000300","2019-05-29","-0.227400"
"000300","2019-05-30","-0.620300"
"000300","2019-05-31","-0.312900"
"000300","2019-06-03","0.061300"
"000300","2019-06-04","-0.923600"
"000300","2019-06-05","-0.037800"
"000300","2019-06-06","-0.901500"
"000300","2019-06-10","1.292300"
"000300","2019-06-11","3.005800"
"000300","2019-06-12","-0.757700"
"000300","2019-06-13","-0.154500"
"000300","2019-06-14","-0.827900"
"000300","2019-06-17","-0.001500"
"000300","2019-06-18","0.350100"
"000300","2019-06-19","1.317400"
"000300","2019-06-20","3.029700"
"000300","2019-06-21","0.141600"
"000300","2019-06-24","0.191100"
"000300","2019-06-25","-1.040200"
"000300","2019-06-26","-0.183600"
"000300","2019-06-27","1.067000"
"000300","2019-06-28","-0.240700"
"000300","2019-07-01","2.881300"
"000300","2019-07-02","0.034500"
"000300","2019-07-03","-1.108300"
"000300","2019-07-04","-0.524800"
"000300","2019-07-05","0.519000"
"000300","2019-07-08","-2.322300"
"000300","2019-07-09","-0.254000"
"000300","2019-07-10","-0.168500"
"000300","2019-07-11","-0.040100"
"000300","2019-07-12","0.621100"
"000300","2019-07-15","0.405800"
"000300","2019-07-16","-0.453500"
"000300","2019-07-17","-0.058000"
"000300","2019-07-18","-0.952400"
"000300","2019-07-19","1.049600"
"000300","2019-07-22","-0.689900"
"000300","2019-07-23","0.217700"
"000300","2019-07-24","0.789400"
"000300","2019-07-25","0.817700"
"000300","2019-07-26","0.194800"
"000300","2019-07-29","-0.111400"
"000300","2019-07-30","0.416400"
"000300","2019-07-31","-0.903300"
"000300","2019-08-01","-0.831500"
"000300","2019-08-02","-1.473200"
"000300","2019-08-05","-1.914600"
"000300","2019-08-06","-1.070800"
