"Indexcd","Idxtrd01","Idxtrd08"
"000300","2015-08-07","1.959700"
"000300","2015-08-10","4.541100"
"000300","2015-08-11","-0.433300"
"000300","2015-08-12","-1.242900"
"000300","2015-08-13","1.477500"
"000300","2015-08-14","-0.047200"
"000300","2015-08-17","0.106300"
"000300","2015-08-18","-6.191000"
"000300","2015-08-19","1.587400"
"000300","2015-08-20","-3.208400"
"000300","2015-08-21","-4.570500"
"000300","2015-08-24","-8.747700"
"000300","2015-08-25","-7.101300"
"000300","2015-08-26","-0.566400"
"000300","2015-08-27","5.947300"
"000300","2015-08-28","4.262700"
"000300","2015-08-31","0.725600"
"000300","2015-09-01","-0.132300"
"000300","2015-09-02","0.111500"
"000300","2015-09-07","-3.427000"
"000300","2015-09-08","2.570000"
"000300","2015-09-09","1.958100"
"000300","2015-09-10","-1.228000"
"000300","2015-09-11","-0.308900"
"000300","2015-09-14","-1.973500"
"000300","2015-09-15","-3.928500"
"000300","2015-09-16","4.981100"
"000300","2015-09-17","-2.183200"
"000300","2015-09-18","0.441000"
"000300","2015-09-21","1.752400"
"000300","2015-09-22","0.930500"
"000300","2015-09-23","-2.276200"
"000300","2015-09-24","0.673300"
"000300","2015-09-25","-1.614900"
"000300","2015-09-28","0.334200"
"000300","2015-09-29","-1.970500"
"000300","2015-09-30","0.757900"
"000300","2015-10-08","2.920200"
"000300","2015-10-09","1.323700"
"000300","2015-10-12","3.220800"
"000300","2015-10-13","-0.076900"
"000300","2015-10-14","-1.130100"
"000300","2015-10-15","2.369400"
"000300","2015-10-16","1.355100"
"000300","2015-10-19","0.003300"
"000300","2015-10-20","1.231400"
"000300","2015-10-21","-2.919400"
"000300","2015-10-22","1.476400"
"000300","2015-10-23","1.325200"
"000300","2015-10-26","0.504600"
"000300","2015-10-27","0.100800"
"000300","2015-10-28","-1.891500"
"000300","2015-10-29","0.237900"
"000300","2015-10-30","0.021800"
"000300","2015-11-02","-1.644500"
"000300","2015-11-03","-0.301200"
"000300","2015-11-04","4.704800"
"000300","2015-11-05","2.134000"
"000300","2015-11-06","2.358500"
"000300","2015-11-09","1.238500"
"000300","2015-11-10","-0.185300"
"000300","2015-11-11","0.010600"
"000300","2015-11-12","-0.999600"
"000300","2015-11-13","-1.293200"
"000300","2015-11-16","0.477400"
"000300","2015-11-17","-0.152500"
"000300","2015-11-18","-1.139000"
"000300","2015-11-19","1.598400"
"000300","2015-11-20","-0.015500"
"000300","2015-11-23","-0.557700"
"000300","2015-11-24","0.014800"
"000300","2015-11-25","0.738400"
"000300","2015-11-26","-0.586500"
"000300","2015-11-27","-5.384800"
"000300","2015-11-30","0.264800"
"000300","2015-12-01","0.708900"
"000300","2015-12-02","3.626700"
"000300","2015-12-03","0.734700"
"000300","2015-12-04","-1.912500"
"000300","2015-12-07","0.272300"
"000300","2015-12-08","-1.751500"
"000300","2015-12-09","0.356600"
"000300","2015-12-10","-0.353500"
"000300","2015-12-11","-0.414700"
"000300","2015-12-14","2.862000"
"000300","2015-12-15","-0.456300"
"000300","2015-12-16","-0.242200"
"000300","2015-12-17","1.911500"
"000300","2015-12-18","0.320200"
"000300","2015-12-21","2.602300"
"000300","2015-12-22","0.278500"
"000300","2015-12-23","-0.267000"
"000300","2015-12-24","-0.956400"
"000300","2015-12-25","0.229800"
"000300","2015-12-28","-2.880800"
"000300","2015-12-29","0.918600"
"000300","2015-12-30","0.087700"
"000300","2015-12-31","-0.907500"
"000300","2016-01-04","-7.020600"
"000300","2016-01-05","0.280000"
"000300","2016-01-06","1.754300"
"000300","2016-01-07","-6.933300"
"000300","2016-01-08","2.039200"
"000300","2016-01-11","-5.030800"
"000300","2016-01-12","0.728600"
"000300","2016-01-13","-1.860600"
"000300","2016-01-14","2.081600"
"000300","2016-01-15","-3.192300"
"000300","2016-01-18","0.384700"
"000300","2016-01-19","2.951300"
"000300","2016-01-20","-1.512400"
"000300","2016-01-21","-2.930700"
"000300","2016-01-22","1.042300"
"000300","2016-01-25","0.495400"
"000300","2016-01-26","-6.020600"
"000300","2016-01-27","-0.345400"
"000300","2016-01-28","-2.613900"
"000300","2016-01-29","3.235500"
"000300","2016-02-01","-1.528900"
"000300","2016-02-02","2.078100"
"000300","2016-02-03","-0.428700"
"000300","2016-02-04","1.225000"
"000300","2016-02-05","-0.702600"
"000300","2016-02-15","-0.576400"
"000300","2016-02-16","3.065400"
"000300","2016-02-17","0.865500"
"000300","2016-02-18","-0.314100"
"000300","2016-02-19","-0.069200"
"000300","2016-02-22","2.204900"
"000300","2016-02-23","-0.946000"
"000300","2016-02-24","0.653300"
"000300","2016-02-25","-6.135800"
"000300","2016-02-26","1.003200"
"000300","2016-02-29","-2.393600"
"000300","2016-03-01","1.849800"
"000300","2016-03-02","4.116400"
"000300","2016-03-03","0.232300"
"000300","2016-03-04","1.159700"
"000300","2016-03-07","0.353900"
"000300","2016-03-08","0.091200"
"000300","2016-03-09","-1.150900"
"000300","2016-03-10","-1.912900"
"000300","2016-03-11","0.170500"
"000300","2016-03-14","1.570600"
"000300","2016-03-15","0.296500"
"000300","2016-03-16","0.496100"
"000300","2016-03-17","1.105800"
"000300","2016-03-18","1.528700"
"000300","2016-03-21","2.442500"
"000300","2016-03-22","-0.727700"
"000300","2016-03-23","0.319400"
"000300","2016-03-24","-1.676100"
"000300","2016-03-25","0.501800"
"000300","2016-03-28","-0.878400"
"000300","2016-03-29","-1.082700"
"000300","2016-03-30","2.579100"
"000300","2016-03-31","0.056400"
"000300","2016-04-01","0.118300"
"000300","2016-04-05","1.321900"
"000300","2016-04-06","-0.213100"
"000300","2016-04-07","-1.480800"
"000300","2016-04-08","-0.734200"
"000300","2016-04-11","1.392800"
"000300","2016-04-12","-0.360500"
"000300","2016-04-13","1.334000"
"000300","2016-04-14","0.443000"
"000300","2016-04-15","-0.110700"
"000300","2016-04-18","-1.337100"
"000300","2016-04-19","0.305100"
"000300","2016-04-20","-1.768700"
"000300","2016-04-21","-0.642000"
"000300","2016-04-22","0.452400"
"000300","2016-04-25","-0.405300"
"000300","2016-04-26","0.541700"
"000300","2016-04-27","-0.416600"
"000300","2016-04-28","-0.168500"
"000300","2016-04-29","-0.121400"
